Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Sales,Cost,Order_Status,Delivery_Date,Estimated_Delivery,Delivered_Quantity
6646,2024-03-09,C071,P031,3,12675.0,8799,Completed,2024-03-16,2024-03-14,3
6647,2023-04-13,C075,P012,3,13662.0,9786,Cancelled,,2023-04-19,0
6648,2024-03-06,C055,P010,1,4270.0,3158,Cancelled,,2024-03-12,0
6649,2023-10-27,C020,P043,4,33839.29,18532,Completed,2023-11-04,2023-10-30,4
6650,2023-01-25,C046,P033,2,8534.0,6120,Completed,2023-02-02,2023-01-29,2
6651,2023-12-24,C067,P022,3,12822.0,8610,Returned,2023-12-29,2023-12-30,3
6652,2023-05-05,C003,P012,1,4554.0,3262,Completed,2023-05-11,2023-05-12,1
6653,2024-04-19,C020,P017,2,7862.0,5810,Completed,2024-04-24,2024-04-24,2
6654,2024-05-02,C033,P006,4,15780.0,10896,Completed,2024-05-09,2024-05-07,4
6655,2023-03-04,C071,P012,4,18216.0,13048,Cancelled,,2023-03-09,0
6656,2023-12-16,C080,P060,1,9739.54,4419,Completed,2023-12-18,2023-12-22,1
6657,2024-04-08,C030,P034,2,7510.0,5460,Returned,2024-04-13,2024-04-14,2
6658,2024-05-09,C010,P051,4,33349.71,19320,Completed,2024-05-13,2024-05-13,4
6659,2023-03-21,C052,P005,4,17616.0,12364,Completed,2023-03-28,2023-03-28,4
6660,2024-04-15,C050,P029,3,13899.0,8451,Cancelled,,2024-04-22,0
6661,2023-10-17,C060,P005,3,13212.0,9273,Completed,2023-10-19,2023-10-21,3
6662,2024-03-03,C068,P031,3,12675.0,8799,Completed,2024-03-07,2024-03-08,3
6663,2023-04-22,C039,P016,1,4366.0,3264,Cancelled,,2023-04-28,0
6664,2023-03-27,C052,P032,1,4725.0,3367,Completed,2023-04-04,2023-03-31,1
6665,2024-09-14,C056,P007,1,3728.0,2354,Completed,2024-09-18,2024-09-21,1
6666,2023-08-28,C046,P010,1,4270.0,3158,Returned,2023-09-04,2023-09-03,1
6667,2024-02-21,C048,P007,1,3728.0,2354,Completed,2024-02-24,2024-02-25,1
6668,2023-07-29,C036,P040,1,3788.0,2421,Completed,2023-08-06,2023-08-05,1
6669,2023-02-01,C054,P033,3,12801.0,9180,Completed,2023-02-03,2023-02-07,3
6670,2023-07-24,C009,P052,2,17019.42,9468,Completed,2023-07-28,2023-07-30,2
6671,2024-03-13,C031,P036,2,7598.0,5336,Completed,2024-03-18,2024-03-18,1
6672,2023-10-07,C020,P058,2,18207.1,9816,Completed,2023-10-13,2023-10-10,2
6673,2024-09-30,C062,P038,4,18076.0,10932,Completed,2024-10-06,2024-10-04,4
6674,2023-06-06,C058,P044,4,41544.46,21124,Completed,2023-06-08,2023-06-11,3
6675,2024-06-02,C077,P016,3,13098.0,9792,Completed,2024-06-10,2024-06-09,3
6676,2024-05-14,C080,P044,4,35460.06,21124,Completed,2024-05-18,2024-05-17,4
6677,2023-04-05,C053,P058,3,23513.46,14724,Completed,2023-04-07,2023-04-11,3
6678,2024-03-09,C062,P001,1,3948.0,2392,Completed,2024-03-14,2024-03-13,1
6679,2024-01-13,C007,P038,2,9038.0,5466,Completed,2024-01-16,2024-01-17,2
6680,2023-07-08,C035,P003,3,14448.0,10206,Completed,2023-07-14,2023-07-13,3
6681,2023-09-12,C065,P050,2,15216.87,8522,Completed,2023-09-15,2023-09-18,2
6682,2023-08-01,C072,P060,2,19464.29,8838,Completed,2023-08-08,2023-08-04,2
6683,2024-11-03,C051,P010,3,12810.0,9474,Completed,2024-11-06,2024-11-09,2
6684,2024-03-12,C018,P024,4,16752.0,12068,Completed,2024-03-17,2024-03-19,4
6685,2024-10-13,C050,P035,2,7316.0,5084,Completed,2024-10-18,2024-10-18,2
6686,2023-11-28,C024,P040,1,3788.0,2421,Completed,2023-12-05,2023-12-04,1
6687,2023-05-05,C009,P027,1,4690.0,3399,Completed,2023-05-11,2023-05-08,1
6688,2024-07-03,C064,P055,4,32203.58,18348,Completed,2024-07-06,2024-07-08,3
6689,2023-07-26,C045,P051,2,16605.69,9660,Cancelled,,2023-07-29,0
6690,2023-10-12,C033,P035,2,7316.0,5084,Completed,2023-10-14,2023-10-15,1
6691,2024-12-24,C004,P032,3,14175.0,10101,Completed,2024-12-31,2024-12-29,3
6692,2024-12-08,C031,P047,2,18244.64,8338,Returned,2024-12-16,2024-12-11,2
6693,2024-02-28,C045,P038,2,9038.0,5466,Completed,2024-03-04,2024-03-05,2
6694,2024-09-26,C008,P014,3,11595.0,8124,Completed,2024-09-28,2024-10-03,3
6695,2023-03-15,C061,P042,4,40228.11,25376,Completed,2023-03-20,2023-03-19,4
6696,2024-02-12,C071,P031,2,8450.0,5866,Completed,2024-02-16,2024-02-16,1
6697,2023-06-13,C072,P044,4,41081.3,21124,Cancelled,,2023-06-17,0
6698,2023-05-31,C020,P009,1,3855.0,2664,Returned,2023-06-05,2023-06-03,1
6699,2024-03-29,C036,P040,1,3788.0,2421,Completed,2024-04-06,2024-04-01,1
6700,2024-01-09,C010,P006,4,15780.0,10896,Cancelled,,2024-01-14,0
6701,2024-01-18,C028,P006,1,3945.0,2724,Completed,2024-01-21,2024-01-23,1
6702,2024-04-07,C031,P024,2,8376.0,6034,Completed,2024-04-11,2024-04-11,1
6703,2023-01-26,C053,P033,4,17068.0,12240,Completed,2023-02-01,2023-01-31,4
6704,2024-09-09,C023,P002,1,4221.0,2933,Cancelled,,2024-09-13,0
6705,2023-09-14,C008,P011,4,18392.0,11604,Completed,2023-09-18,2023-09-21,4
6706,2024-08-23,C067,P039,4,16744.0,10068,Returned,2024-08-27,2024-08-29,4
6707,2023-11-07,C028,P019,3,11487.0,7623,Completed,2023-11-13,2023-11-10,2
6708,2024-04-22,C030,P021,3,14496.0,9096,Completed,2024-04-24,2024-04-26,3
6709,2024-09-15,C061,P058,1,8337.38,4908,Completed,2024-09-23,2024-09-21,1
6710,2024-06-16,C056,P022,2,8548.0,5740,Completed,2024-06-24,2024-06-22,2
6711,2024-09-15,C002,P038,3,13557.0,8199,Completed,2024-09-23,2024-09-19,3
6712,2024-02-28,C018,P027,4,18760.0,13596,Completed,2024-03-06,2024-03-02,4
6713,2023-01-08,C038,P023,1,3582.0,2259,Returned,2023-01-16,2023-01-12,1
6714,2024-03-22,C080,P045,4,27781.05,15872,Completed,2024-03-25,2024-03-25,4
6715,2024-08-25,C002,P029,4,18532.0,11268,Completed,2024-08-29,2024-08-30,4
6716,2024-08-18,C047,P030,2,8516.0,5534,Completed,2024-08-22,2024-08-22,2
6717,2023-08-07,C010,P035,4,14632.0,10168,Returned,2023-08-14,2023-08-12,4
6718,2023-04-22,C022,P029,3,13899.0,8451,Completed,2023-04-25,2023-04-25,3
6719,2023-11-23,C080,P044,4,36804.73,21124,Completed,2023-11-25,2023-11-28,4
6720,2024-07-16,C019,P032,4,18900.0,13468,Returned,2024-07-23,2024-07-22,4
6721,2023-07-21,C059,P006,2,7890.0,5448,Completed,2023-07-27,2023-07-25,1
6722,2023-10-27,C023,P033,3,12801.0,9180,Completed,2023-11-02,2023-11-01,3
6723,2023-11-21,C034,P044,3,30758.09,15843,Returned,2023-11-24,2023-11-28,3
6724,2024-11-05,C020,P051,2,16996.76,9660,Returned,2024-11-10,2024-11-08,2
6725,2023-01-23,C017,P008,4,17800.0,13116,Completed,2023-01-29,2023-01-26,4
6726,2023-11-14,C018,P014,1,3865.0,2708,Completed,2023-11-22,2023-11-17,1
6727,2024-12-01,C003,P025,3,11355.0,7452,Completed,2024-12-06,2024-12-04,2
6728,2024-03-08,C054,P010,2,8540.0,6316,Completed,2024-03-14,2024-03-15,1
6729,2023-07-04,C066,P044,1,10292.69,5281,Returned,2023-07-10,2023-07-11,1
6730,2024-04-18,C039,P041,2,20511.66,10978,Completed,2024-04-22,2024-04-24,2
6731,2023-10-15,C029,P013,3,12726.0,8409,Completed,2023-10-23,2023-10-20,3
6732,2023-03-25,C005,P032,2,9450.0,6734,Returned,2023-03-28,2023-03-28,2
6733,2023-10-07,C068,P033,3,12801.0,9180,Returned,2023-10-15,2023-10-11,3
6734,2024-04-14,C035,P038,2,9038.0,5466,Completed,2024-04-18,2024-04-21,2
6735,2023-08-07,C061,P013,3,12726.0,8409,Cancelled,,2023-08-11,0
6736,2024-12-04,C065,P029,3,13899.0,8451,Completed,2024-12-10,2024-12-08,3
6737,2024-06-08,C060,P008,3,13350.0,9837,Completed,2024-06-11,2024-06-12,3
6738,2023-06-10,C061,P023,1,3582.0,2259,Cancelled,,2023-06-15,0
6739,2024-06-20,C070,P046,2,19987.02,10584,Completed,2024-06-24,2024-06-23,2
6740,2024-07-18,C053,P029,2,9266.0,5634,Completed,2024-07-26,2024-07-21,2
6741,2024-06-06,C060,P012,1,4554.0,3262,Completed,2024-06-09,2024-06-10,1
6742,2024-09-30,C030,P050,1,7302.08,4261,Completed,2024-10-06,2024-10-03,1
6743,2023-04-12,C014,P057,3,26191.66,12717,Completed,2023-04-16,2023-04-16,3
6744,2023-07-20,C071,P009,4,15420.0,10656,Completed,2023-07-28,2023-07-23,4
6745,2023-03-14,C055,P047,2,17926.64,8338,Completed,2023-03-22,2023-03-19,2
6746,2023-04-10,C007,P059,3,27849.88,15741,Completed,2023-04-16,2023-04-17,3
6747,2023-10-15,C040,P001,2,7896.0,4784,Completed,2023-10-17,2023-10-18,2
6748,2023-04-02,C022,P049,2,14315.37,7920,Completed,2023-04-06,2023-04-08,2
6749,2024-05-27,C050,P021,1,4832.0,3032,Cancelled,,2024-05-30,0
6750,2024-09-08,C060,P058,1,7881.92,4908,Completed,2024-09-15,2024-09-14,1
6751,2023-02-10,C025,P015,1,4241.0,3177,Cancelled,,2023-02-16,0
6752,2024-11-01,C031,P030,3,12774.0,8301,Completed,2024-11-04,2024-11-07,3
6753,2023-07-18,C023,P025,4,15140.0,9936,Completed,2023-07-23,2023-07-22,4
6754,2023-08-06,C005,P009,4,15420.0,10656,Completed,2023-08-09,2023-08-11,4
6755,2024-06-03,C058,P002,4,16884.0,11732,Completed,2024-06-06,2024-06-08,4
6756,2023-04-28,C040,P015,3,12723.0,9531,Completed,2023-05-06,2023-05-05,0
6757,2023-03-21,C070,P005,2,8808.0,6182,Returned,2023-03-28,2023-03-28,2
6758,2023-04-04,C012,P020,2,9624.0,6858,Completed,2023-04-11,2023-04-09,2
6759,2023-04-20,C071,P034,3,11265.0,8190,Completed,2023-04-28,2023-04-23,3
6760,2023-05-25,C042,P020,1,4812.0,3429,Completed,2023-05-29,2023-05-31,1
6761,2024-12-20,C035,P056,4,37716.73,23532,Returned,2024-12-28,2024-12-27,3
6762,2023-08-12,C014,P039,1,4186.0,2517,Completed,2023-08-16,2023-08-18,1
6763,2024-01-08,C054,P054,1,10308.6,5411,Completed,2024-01-16,2024-01-14,1
6764,2023-11-10,C046,P039,1,4186.0,2517,Completed,2023-11-16,2023-11-17,1
6765,2023-05-18,C048,P056,1,10554.67,5883,Completed,2023-05-23,2023-05-24,1
6766,2023-12-28,C080,P008,2,8900.0,6558,Completed,2024-01-03,2024-01-03,2
6767,2023-08-04,C023,P050,3,22331.91,12783,Completed,2023-08-08,2023-08-07,3
6768,2023-04-28,C023,P037,4,16420.0,10360,Returned,2023-05-02,2023-05-04,4
6769,2024-03-06,C056,P051,1,9484.49,4830,Completed,2024-03-13,2024-03-10,1
6770,2024-09-19,C037,P030,4,17032.0,11068,Completed,2024-09-27,2024-09-26,3
6771,2024-07-05,C066,P054,2,21417.34,10822,Completed,2024-07-09,2024-07-09,0
6772,2024-02-12,C004,P017,1,3931.0,2905,Completed,2024-02-16,2024-02-18,1
6773,2024-05-24,C006,P013,4,16968.0,11212,Cancelled,,2024-05-27,0
6774,2023-02-15,C035,P028,3,13311.0,8439,Completed,2023-02-18,2023-02-20,3
6775,2024-11-27,C009,P008,4,17800.0,13116,Completed,2024-12-04,2024-12-01,4
6776,2023-10-30,C068,P039,1,4186.0,2517,Completed,2023-11-04,2023-11-03,1
6777,2024-05-15,C042,P045,4,30774.59,15872,Cancelled,,2024-05-19,0
6778,2024-04-06,C035,P008,2,8900.0,6558,Completed,2024-04-14,2024-04-09,2
6779,2024-03-05,C038,P041,1,10167.36,5489,Completed,2024-03-11,2024-03-12,1
6780,2023-07-17,C040,P025,2,7570.0,4968,Returned,2023-07-21,2023-07-21,2
6781,2024-12-29,C048,P020,2,9624.0,6858,Cancelled,,2025-01-02,0
6782,2023-04-23,C025,P001,2,7896.0,4784,Completed,2023-04-27,2023-04-28,2
6783,2023-11-02,C034,P040,1,3788.0,2421,Completed,2023-11-09,2023-11-08,1
6784,2023-02-03,C060,P006,3,11835.0,8172,Completed,2023-02-11,2023-02-06,0
6785,2023-10-15,C008,P024,3,12564.0,9051,Completed,2023-10-20,2023-10-18,3
6786,2023-03-09,C058,P029,4,18532.0,11268,Completed,2023-03-17,2023-03-15,3
6787,2024-08-22,C076,P049,1,7244.16,3960,Completed,2024-08-28,2024-08-26,1
6788,2023-01-02,C073,P049,1,7542.5,3960,Cancelled,,2023-01-07,0
6789,2024-05-15,C052,P011,3,13794.0,8703,Completed,2024-05-21,2024-05-20,3
6790,2023-01-24,C066,P033,2,8534.0,6120,Completed,2023-01-29,2023-01-28,1
6791,2023-11-18,C071,P008,1,4450.0,3279,Returned,2023-11-21,2023-11-25,1
6792,2024-05-12,C065,P019,3,11487.0,7623,Completed,2024-05-15,2024-05-17,2
6793,2023-04-28,C050,P030,2,8516.0,5534,Completed,2023-05-06,2023-05-04,2
6794,2024-03-30,C030,P020,2,9624.0,6858,Completed,2024-04-01,2024-04-06,2
6795,2023-12-28,C049,P032,4,18900.0,13468,Completed,2024-01-05,2023-12-31,4
6796,2023-10-16,C004,P024,2,8376.0,6034,Completed,2023-10-24,2023-10-23,2
6797,2024-11-12,C014,P036,1,3799.0,2668,Completed,2024-11-17,2024-11-18,1
6798,2023-10-20,C020,P013,4,16968.0,11212,Completed,2023-10-22,2023-10-24,4
6799,2023-09-12,C066,P043,4,37201.77,18532,Completed,2023-09-17,2023-09-15,3
6800,2024-02-14,C014,P023,1,3582.0,2259,Completed,2024-02-17,2024-02-19,1
6801,2024-10-05,C043,P032,2,9450.0,6734,Completed,2024-10-09,2024-10-10,2
6802,2024-02-29,C061,P060,2,16451.39,8838,Completed,2024-03-06,2024-03-03,2
6803,2023-01-05,C024,P006,3,11835.0,8172,Completed,2023-01-13,2023-01-11,3
6804,2024-12-07,C005,P047,1,9279.04,4169,Cancelled,,2024-12-12,0
6805,2024-05-11,C072,P032,1,4725.0,3367,Completed,2024-05-16,2024-05-15,1
6806,2024-11-07,C015,P055,4,30530.46,18348,Completed,2024-11-09,2024-11-12,4
6807,2023-08-23,C073,P013,3,12726.0,8409,Completed,2023-08-31,2023-08-26,3
6808,2023-05-10,C035,P039,1,4186.0,2517,Completed,2023-05-15,2023-05-16,1
6809,2024-06-21,C057,P045,1,6812.76,3968,Returned,2024-06-27,2024-06-24,1
6810,2024-01-22,C049,P052,4,36031.77,18936,Cancelled,,2024-01-29,0
6811,2024-02-25,C076,P056,1,9853.43,5883,Cancelled,,2024-02-29,0
6812,2024-06-26,C013,P018,4,18284.0,11780,Completed,2024-06-28,2024-07-01,4
6813,2024-06-15,C054,P042,2,21912.41,12688,Completed,2024-06-21,2024-06-19,2
6814,2023-12-30,C024,P020,2,9624.0,6858,Completed,2024-01-07,2024-01-05,2
6815,2024-02-18,C063,P033,1,4267.0,3060,Completed,2024-02-26,2024-02-23,1
6816,2024-02-24,C068,P001,1,3948.0,2392,Completed,2024-02-26,2024-03-01,1
6817,2023-09-17,C022,P019,2,7658.0,5082,Cancelled,,2023-09-22,0
6818,2024-03-17,C059,P018,4,18284.0,11780,Completed,2024-03-21,2024-03-22,4
6819,2023-07-16,C021,P031,2,8450.0,5866,Completed,2023-07-22,2023-07-21,2
6820,2023-02-28,C068,P025,1,3785.0,2484,Completed,2023-03-03,2023-03-04,1
6821,2023-01-25,C028,P020,3,14436.0,10287,Completed,2023-02-02,2023-01-29,3
6822,2023-09-03,C020,P026,3,12918.0,9255,Completed,2023-09-07,2023-09-08,2
6823,2023-09-29,C019,P060,3,28145.15,13257,Completed,2023-10-07,2023-10-04,2
6824,2023-07-21,C038,P016,1,4366.0,3264,Completed,2023-07-29,2023-07-27,1
6825,2023-02-24,C066,P036,4,15196.0,10672,Completed,2023-03-03,2023-03-03,4
6826,2024-03-23,C051,P050,2,14015.63,8522,Completed,2024-03-27,2024-03-28,2
6827,2024-10-22,C072,P014,4,15460.0,10832,Completed,2024-10-29,2024-10-28,4
6828,2024-04-10,C034,P002,2,8442.0,5866,Completed,2024-04-15,2024-04-13,2
6829,2023-08-09,C016,P019,3,11487.0,7623,Completed,2023-08-14,2023-08-12,2
6830,2023-05-04,C049,P028,4,17748.0,11252,Returned,2023-05-08,2023-05-08,3
6831,2024-02-01,C051,P030,1,4258.0,2767,Completed,2024-02-05,2024-02-06,1
6832,2023-11-26,C022,P053,2,14750.09,8174,Completed,2023-12-03,2023-11-29,2
6833,2024-12-26,C006,P050,3,20247.47,12783,Returned,2025-01-03,2024-12-31,3
6834,2023-10-17,C014,P019,1,3829.0,2541,Completed,2023-10-21,2023-10-22,1
6835,2023-09-21,C009,P034,2,7510.0,5460,Completed,2023-09-27,2023-09-26,2
6836,2024-05-12,C033,P058,3,24706.16,14724,Cancelled,,2024-05-17,0
6837,2024-07-15,C018,P023,3,10746.0,6777,Completed,2024-07-22,2024-07-18,3
6838,2023-02-10,C048,P027,4,18760.0,13596,Completed,2023-02-16,2023-02-14,4
6839,2024-01-13,C064,P053,3,23341.36,12261,Cancelled,,2024-01-20,0
6840,2023-07-13,C029,P020,4,19248.0,13716,Completed,2023-07-21,2023-07-18,0
6841,2023-09-14,C027,P057,3,25363.42,12717,Completed,2023-09-19,2023-09-21,2
6842,2024-04-04,C066,P033,1,4267.0,3060,Completed,2024-04-10,2024-04-09,1
6843,2023-03-01,C075,P045,2,15202.87,7936,Completed,2023-03-04,2023-03-08,2
6844,2024-01-28,C014,P017,1,3931.0,2905,Completed,2024-02-03,2024-02-04,1
6845,2023-08-31,C057,P039,2,8372.0,5034,Completed,2023-09-06,2023-09-06,2
6846,2024-04-12,C072,P013,4,16968.0,11212,Completed,2024-04-19,2024-04-17,4
6847,2023-02-03,C073,P023,2,7164.0,4518,Cancelled,,2023-02-08,0
6848,2024-10-26,C017,P053,3,25862.69,12261,Completed,2024-11-01,2024-10-31,3
6849,2024-10-30,C075,P054,1,10891.41,5411,Completed,2024-11-03,2024-11-02,1
6850,2023-08-23,C007,P044,3,27038.38,15843,Completed,2023-08-31,2023-08-30,3
6851,2024-09-06,C034,P003,1,4816.0,3402,Completed,2024-09-14,2024-09-12,1
6852,2023-12-23,C070,P055,1,7587.33,4587,Completed,2023-12-30,2023-12-30,1
6853,2024-04-17,C004,P056,1,9741.35,5883,Completed,2024-04-23,2024-04-20,1
6854,2024-04-12,C060,P055,1,8424.27,4587,Completed,2024-04-20,2024-04-18,1
6855,2024-12-25,C047,P005,3,13212.0,9273,Completed,2024-12-28,2024-12-28,3
6856,2023-11-16,C060,P004,3,13533.0,9873,Completed,2023-11-22,2023-11-19,3
6857,2023-03-24,C051,P037,1,4105.0,2590,Completed,2023-03-29,2023-03-31,1
6858,2024-04-08,C018,P025,3,11355.0,7452,Completed,2024-04-14,2024-04-13,3
6859,2023-11-28,C025,P039,3,12558.0,7551,Completed,2023-11-30,2023-12-04,3
6860,2024-05-07,C056,P012,4,18216.0,13048,Completed,2024-05-09,2024-05-13,4
6861,2023-01-26,C058,P024,4,16752.0,12068,Completed,2023-02-03,2023-01-30,4
6862,2024-08-16,C001,P015,3,12723.0,9531,Completed,2024-08-21,2024-08-23,3
6863,2023-06-14,C021,P032,2,9450.0,6734,Completed,2023-06-16,2023-06-21,0
6864,2023-12-17,C033,P043,3,23334.43,13899,Completed,2023-12-19,2023-12-24,2
6865,2023-04-17,C016,P043,2,17970.47,9266,Cancelled,,2023-04-22,0
6866,2024-11-09,C058,P037,2,8210.0,5180,Returned,2024-11-17,2024-11-15,1
6867,2023-10-16,C065,P055,2,14595.0,9174,Completed,2023-10-20,2023-10-20,2
6868,2023-06-21,C066,P013,2,8484.0,5606,Completed,2023-06-23,2023-06-25,2
6869,2023-10-02,C060,P033,4,17068.0,12240,Completed,2023-10-04,2023-10-08,4
6870,2023-07-01,C030,P022,1,4274.0,2870,Completed,2023-07-09,2023-07-08,1
6871,2023-08-30,C080,P045,3,20303.71,11904,Completed,2023-09-06,2023-09-03,3
6872,2023-04-20,C017,P018,2,9142.0,5890,Completed,2023-04-28,2023-04-27,2
6873,2024-12-16,C028,P038,3,13557.0,8199,Completed,2024-12-20,2024-12-21,3
6874,2023-02-26,C037,P006,3,11835.0,8172,Completed,2023-03-05,2023-03-02,3
6875,2023-01-05,C023,P041,1,8529.57,5489,Completed,2023-01-12,2023-01-11,1
6876,2024-01-02,C060,P020,4,19248.0,13716,Completed,2024-01-07,2024-01-07,4
6877,2023-12-20,C080,P043,4,33670.1,18532,Completed,2023-12-27,2023-12-23,4
6878,2024-04-11,C026,P030,4,17032.0,11068,Completed,2024-04-18,2024-04-18,4
6879,2024-08-17,C067,P015,2,8482.0,6354,Completed,2024-08-24,2024-08-22,2
6880,2024-06-10,C054,P023,2,7164.0,4518,Completed,2024-06-12,2024-06-16,2
6881,2024-08-08,C035,P053,4,32522.22,16348,Completed,2024-08-15,2024-08-14,4
6882,2023-02-13,C065,P027,4,18760.0,13596,Completed,2023-02-17,2023-02-20,4
6883,2023-03-01,C062,P027,1,4690.0,3399,Completed,2023-03-05,2023-03-04,1
6884,2024-02-05,C032,P042,4,43698.14,25376,Completed,2024-02-08,2024-02-08,4
6885,2023-06-17,C033,P011,1,4598.0,2901,Completed,2023-06-20,2023-06-20,1
6886,2024-11-23,C018,P008,1,4450.0,3279,Completed,2024-11-30,2024-11-26,1
6887,2023-06-21,C020,P016,1,4366.0,3264,Completed,2023-06-28,2023-06-24,1
6888,2023-04-29,C061,P017,4,15724.0,11620,Completed,2023-05-07,2023-05-02,4
6889,2024-03-15,C035,P029,4,18532.0,11268,Cancelled,,2024-03-20,0
6890,2023-06-07,C044,P060,4,37982.42,17676,Completed,2023-06-11,2023-06-12,4
6891,2024-04-02,C018,P041,4,36801.57,21956,Returned,2024-04-09,2024-04-09,4
6892,2024-09-15,C060,P041,1,9569.21,5489,Completed,2024-09-17,2024-09-21,1
6893,2023-07-12,C010,P023,3,10746.0,6777,Completed,2023-07-20,2023-07-18,3
6894,2023-10-20,C032,P011,3,13794.0,8703,Completed,2023-10-27,2023-10-25,3
6895,2024-06-29,C029,P010,2,8540.0,6316,Completed,2024-07-02,2024-07-02,2
6896,2023-03-05,C063,P059,1,9628.25,5247,Completed,2023-03-11,2023-03-08,1
6897,2023-02-10,C032,P046,2,19307.53,10584,Completed,2023-02-13,2023-02-14,2
6898,2023-12-31,C044,P047,2,16968.95,8338,Completed,2024-01-05,2024-01-05,0
6899,2023-01-10,C012,P003,2,9632.0,6804,Returned,2023-01-12,2023-01-15,2
6900,2024-04-20,C012,P037,4,16420.0,10360,Completed,2024-04-25,2024-04-25,4
6901,2024-07-09,C009,P058,2,17252.36,9816,Completed,2024-07-17,2024-07-15,2
6902,2023-05-30,C042,P058,1,8753.4,4908,Completed,2023-06-02,2023-06-03,1
6903,2024-07-21,C005,P006,2,7890.0,5448,Cancelled,,2024-07-26,0
6904,2024-03-27,C004,P035,4,14632.0,10168,Completed,2024-03-31,2024-04-02,4
6905,2023-05-07,C040,P013,2,8484.0,5606,Completed,2023-05-14,2023-05-13,2
6906,2023-12-29,C055,P049,3,24561.75,11880,Returned,2024-01-03,2024-01-01,3
6907,2024-08-01,C027,P004,4,18044.0,13164,Cancelled,,2024-08-06,0
6908,2023-06-19,C076,P004,3,13533.0,9873,Completed,2023-06-22,2023-06-26,3
6909,2024-11-15,C055,P040,3,11364.0,7263,Completed,2024-11-22,2024-11-19,3
6910,2023-11-30,C045,P055,4,32083.9,18348,Completed,2023-12-04,2023-12-03,4
6911,2024-05-05,C067,P014,1,3865.0,2708,Completed,2024-05-13,2024-05-09,1
6912,2023-01-12,C018,P021,4,19328.0,12128,Completed,2023-01-16,2023-01-17,4
6913,2023-04-17,C066,P023,2,7164.0,4518,Cancelled,,2023-04-20,0
6914,2023-12-07,C034,P009,2,7710.0,5328,Cancelled,,2023-12-12,0
6915,2023-09-09,C068,P021,1,4832.0,3032,Completed,2023-09-11,2023-09-12,1
6916,2023-02-21,C020,P029,4,18532.0,11268,Completed,2023-03-01,2023-02-26,4
6917,2023-06-11,C025,P056,4,36806.01,23532,Completed,2023-06-17,2023-06-14,4
6918,2023-01-15,C074,P027,2,9380.0,6798,Completed,2023-01-23,2023-01-22,2
6919,2024-04-13,C046,P033,3,12801.0,9180,Completed,2024-04-20,2024-04-16,3
6920,2024-10-31,C010,P058,4,33820.97,19632,Completed,2024-11-02,2024-11-05,4
6921,2023-04-11,C006,P048,4,37889.13,23124,Completed,2023-04-16,2023-04-15,4
6922,2024-02-07,C029,P047,3,25393.37,12507,Completed,2024-02-11,2024-02-14,3
6923,2024-09-02,C047,P030,1,4258.0,2767,Cancelled,,2024-09-07,0
6924,2023-04-01,C016,P010,2,8540.0,6316,Completed,2023-04-06,2023-04-05,2
6925,2024-05-14,C069,P028,3,13311.0,8439,Completed,2024-05-16,2024-05-19,0
6926,2024-09-29,C058,P054,2,19821.75,10822,Completed,2024-10-06,2024-10-06,2
6927,2024-07-29,C026,P052,3,26406.8,14202,Completed,2024-08-01,2024-08-02,3
6928,2024-04-23,C061,P022,4,17096.0,11480,Cancelled,,2024-04-28,0
6929,2024-01-12,C013,P054,1,9920.35,5411,Completed,2024-01-16,2024-01-15,1
6930,2023-09-11,C050,P004,2,9022.0,6582,Completed,2023-09-16,2023-09-17,2
6931,2024-08-29,C013,P049,1,7630.16,3960,Completed,2024-09-04,2024-09-04,1
6932,2023-01-26,C077,P040,4,15152.0,9684,Completed,2023-02-03,2023-02-01,4
6933,2023-01-26,C060,P005,2,8808.0,6182,Completed,2023-01-29,2023-01-31,1
6934,2023-12-15,C026,P020,2,9624.0,6858,Completed,2023-12-19,2023-12-19,2
6935,2023-10-25,C012,P058,4,34195.42,19632,Completed,2023-11-01,2023-10-30,4
6936,2023-10-16,C024,P019,2,7658.0,5082,Returned,2023-10-24,2023-10-21,2
6937,2023-04-12,C016,P038,2,9038.0,5466,Completed,2023-04-16,2023-04-16,2
6938,2023-08-24,C059,P025,1,3785.0,2484,Completed,2023-08-29,2023-08-30,1
6939,2023-01-18,C033,P031,1,4225.0,2933,Completed,2023-01-23,2023-01-25,1
6940,2024-08-13,C034,P021,1,4832.0,3032,Returned,2024-08-17,2024-08-20,1
6941,2023-08-11,C044,P054,2,20276.87,10822,Completed,2023-08-17,2023-08-16,1
6942,2024-05-11,C001,P021,1,4832.0,3032,Completed,2024-05-17,2024-05-15,1
6943,2023-10-12,C009,P008,1,4450.0,3279,Returned,2023-10-19,2023-10-18,1
6944,2023-11-07,C015,P055,2,17398.62,9174,Completed,2023-11-12,2023-11-11,2
6945,2023-06-05,C016,P001,4,15792.0,9568,Completed,2023-06-13,2023-06-08,4
6946,2023-06-12,C067,P011,3,13794.0,8703,Completed,2023-06-17,2023-06-18,3
6947,2023-11-27,C030,P028,2,8874.0,5626,Completed,2023-12-05,2023-12-01,2
6948,2023-12-04,C067,P011,1,4598.0,2901,Completed,2023-12-08,2023-12-10,1
6949,2024-08-08,C010,P004,2,9022.0,6582,Completed,2024-08-15,2024-08-14,2
6950,2023-11-10,C061,P002,2,8442.0,5866,Completed,2023-11-12,2023-11-17,2
